etfCode,name,missingField,coverageScore
337160,KODEX 200ESG,sectorCountryWeights,0.35
337160,KODEX 200ESG,feesAndAssets,0.35
341850,TIGER 리츠부동산인프라채권,issuer,0.35
341850,TIGER 리츠부동산인프라채권,benchmarkName,0.35
341850,TIGER 리츠부동산인프라채권,descriptions,0.35
341850,TIGER 리츠부동산인프라채권,strategyFacts,0.35
341850,TIGER 리츠부동산인프라채권,distribution,0.35
341850,TIGER 리츠부동산인프라채권,sectorCountryWeights,0.35
341850,TIGER 리츠부동산인프라채권,feesAndAssets,0.35
354500,ACE 코스닥150,issuer,0.35
354500,ACE 코스닥150,benchmarkName,0.35
354500,ACE 코스닥150,descriptions,0.35
354500,ACE 코스닥150,strategyFacts,0.35
354500,ACE 코스닥150,distribution,0.35
354500,ACE 코스닥150,sectorCountryWeights,0.35
354500,ACE 코스닥150,feesAndAssets,0.35
359210,KODEX 코스피TR,issuer,0.35
359210,KODEX 코스피TR,benchmarkName,0.35
359210,KODEX 코스피TR,descriptions,0.35
359210,KODEX 코스피TR,strategyFacts,0.35
359210,KODEX 코스피TR,distribution,0.35
359210,KODEX 코스피TR,sectorCountryWeights,0.35
359210,KODEX 코스피TR,feesAndAssets,0.35
360140,KODEX 200롱코스닥150숏선물,issuer,0.35
360140,KODEX 200롱코스닥150숏선물,benchmarkName,0.35
360140,KODEX 200롱코스닥150숏선물,descriptions,0.35
360140,KODEX 200롱코스닥150숏선물,strategyFacts,0.35
360140,KODEX 200롱코스닥150숏선물,distribution,0.35
360140,KODEX 200롱코스닥150숏선물,sectorCountryWeights,0.35
360140,KODEX 200롱코스닥150숏선물,feesAndAssets,0.35
360150,KODEX 코스닥150롱코스피200숏선물,issuer,0.35
360150,KODEX 코스닥150롱코스피200숏선물,benchmarkName,0.35
360150,KODEX 코스닥150롱코스피200숏선물,descriptions,0.35
360150,KODEX 코스닥150롱코스피200숏선물,strategyFacts,0.35
360150,KODEX 코스닥150롱코스피200숏선물,distribution,0.35
360150,KODEX 코스닥150롱코스피200숏선물,sectorCountryWeights,0.35
360150,KODEX 코스닥150롱코스피200숏선물,feesAndAssets,0.35
360750,TIGER 미국S&P500,descriptions,0.55
360750,TIGER 미국S&P500,holdings,0.55
360750,TIGER 미국S&P500,sectorCountryWeights,0.55
361580,RISE 200TR,issuer,0.35
361580,RISE 200TR,benchmarkName,0.35
361580,RISE 200TR,descriptions,0.35
361580,RISE 200TR,strategyFacts,0.35
361580,RISE 200TR,distribution,0.35
361580,RISE 200TR,sectorCountryWeights,0.35
361580,RISE 200TR,feesAndAssets,0.35
363580,KODEX 200IT TR,issuer,0.35
363580,KODEX 200IT TR,benchmarkName,0.35
363580,KODEX 200IT TR,descriptions,0.35
363580,KODEX 200IT TR,strategyFacts,0.35
363580,KODEX 200IT TR,distribution,0.35
363580,KODEX 200IT TR,sectorCountryWeights,0.35
363580,KODEX 200IT TR,feesAndAssets,0.35
364690,KODEX 혁신기술테마액티브,issuer,0.45
364690,KODEX 혁신기술테마액티브,benchmarkName,0.45
364690,KODEX 혁신기술테마액티브,descriptions,0.45
364690,KODEX 혁신기술테마액티브,distribution,0.45
364690,KODEX 혁신기술테마액티브,sectorCountryWeights,0.45
364690,KODEX 혁신기술테마액티브,feesAndAssets,0.45
364960,TIGER BBIG,issuer,0.35
364960,TIGER BBIG,benchmarkName,0.35
364960,TIGER BBIG,descriptions,0.35
364960,TIGER BBIG,strategyFacts,0.35
364960,TIGER BBIG,distribution,0.35
364960,TIGER BBIG,sectorCountryWeights,0.35
364960,TIGER BBIG,feesAndAssets,0.35
364970,TIGER 바이오TOP10,issuer,0.35
364970,TIGER 바이오TOP10,benchmarkName,0.35
364970,TIGER 바이오TOP10,descriptions,0.35
364970,TIGER 바이오TOP10,strategyFacts,0.35
364970,TIGER 바이오TOP10,distribution,0.35
364970,TIGER 바이오TOP10,sectorCountryWeights,0.35
364970,TIGER 바이오TOP10,feesAndAssets,0.35
364980,TIGER 2차전지TOP10,issuer,0.35
364980,TIGER 2차전지TOP10,benchmarkName,0.35
364980,TIGER 2차전지TOP10,descriptions,0.35
364980,TIGER 2차전지TOP10,strategyFacts,0.35
364980,TIGER 2차전지TOP10,distribution,0.35
364980,TIGER 2차전지TOP10,sectorCountryWeights,0.35
364980,TIGER 2차전지TOP10,feesAndAssets,0.35
364990,TIGER 게임TOP10,issuer,0.35
364990,TIGER 게임TOP10,benchmarkName,0.35
364990,TIGER 게임TOP10,descriptions,0.35
364990,TIGER 게임TOP10,strategyFacts,0.35
364990,TIGER 게임TOP10,distribution,0.35
364990,TIGER 게임TOP10,sectorCountryWeights,0.35
364990,TIGER 게임TOP10,feesAndAssets,0.35
365000,TIGER 인터넷TOP10,issuer,0.35
365000,TIGER 인터넷TOP10,benchmarkName,0.35
365000,TIGER 인터넷TOP10,descriptions,0.35
365000,TIGER 인터넷TOP10,strategyFacts,0.35
365000,TIGER 인터넷TOP10,distribution,0.35
365000,TIGER 인터넷TOP10,sectorCountryWeights,0.35
365000,TIGER 인터넷TOP10,feesAndAssets,0.35
365040,TIGER AI코리아그로스액티브,issuer,0.45
365040,TIGER AI코리아그로스액티브,benchmarkName,0.45
365040,TIGER AI코리아그로스액티브,descriptions,0.45
365040,TIGER AI코리아그로스액티브,distribution,0.45
365040,TIGER AI코리아그로스액티브,sectorCountryWeights,0.45
365040,TIGER AI코리아그로스액티브,feesAndAssets,0.45
367740,HANARO Fn5G산업,issuer,0.35
367740,HANARO Fn5G산업,benchmarkName,0.35
367740,HANARO Fn5G산업,descriptions,0.35
367740,HANARO Fn5G산업,strategyFacts,0.35
367740,HANARO Fn5G산업,distribution,0.35
367740,HANARO Fn5G산업,sectorCountryWeights,0.35
367740,HANARO Fn5G산업,feesAndAssets,0.35
367760,RISE 네트워크인프라,issuer,0.35
367760,RISE 네트워크인프라,benchmarkName,0.35
367760,RISE 네트워크인프라,descriptions,0.35
367760,RISE 네트워크인프라,strategyFacts,0.35
367760,RISE 네트워크인프라,distribution,0.35
367760,RISE 네트워크인프라,sectorCountryWeights,0.35
367760,RISE 네트워크인프라,feesAndAssets,0.35
367770,RISE 수소경제테마,issuer,0.35
367770,RISE 수소경제테마,benchmarkName,0.35
367770,RISE 수소경제테마,descriptions,0.35
367770,RISE 수소경제테마,strategyFacts,0.35
367770,RISE 수소경제테마,distribution,0.35
367770,RISE 수소경제테마,sectorCountryWeights,0.35
367770,RISE 수소경제테마,feesAndAssets,0.35
368190,HANARO Fn K-뉴딜디지털플러스,issuer,0.35
368190,HANARO Fn K-뉴딜디지털플러스,benchmarkName,0.35
368190,HANARO Fn K-뉴딜디지털플러스,descriptions,0.35
368190,HANARO Fn K-뉴딜디지털플러스,strategyFacts,0.35
368190,HANARO Fn K-뉴딜디지털플러스,distribution,0.35
368190,HANARO Fn K-뉴딜디지털플러스,sectorCountryWeights,0.35
368190,HANARO Fn K-뉴딜디지털플러스,feesAndAssets,0.35
368680,KODEX K-뉴딜디지털플러스,issuer,0.35
368680,KODEX K-뉴딜디지털플러스,benchmarkName,0.35
368680,KODEX K-뉴딜디지털플러스,descriptions,0.35
368680,KODEX K-뉴딜디지털플러스,strategyFacts,0.35
368680,KODEX K-뉴딜디지털플러스,distribution,0.35
368680,KODEX K-뉴딜디지털플러스,sectorCountryWeights,0.35
368680,KODEX K-뉴딜디지털플러스,feesAndAssets,0.35
373490,KODEX 코리아혁신성장액티브,issuer,0.45
373490,KODEX 코리아혁신성장액티브,benchmarkName,0.45
373490,KODEX 코리아혁신성장액티브,descriptions,0.45
373490,KODEX 코리아혁신성장액티브,distribution,0.45
373490,KODEX 코리아혁신성장액티브,sectorCountryWeights,0.45
373490,KODEX 코리아혁신성장액티브,feesAndAssets,0.45
375760,HANARO 탄소효율그린뉴딜,issuer,0.35
375760,HANARO 탄소효율그린뉴딜,benchmarkName,0.35
375760,HANARO 탄소효율그린뉴딜,descriptions,0.35
375760,HANARO 탄소효율그린뉴딜,strategyFacts,0.35
375760,HANARO 탄소효율그린뉴딜,distribution,0.35
375760,HANARO 탄소효율그린뉴딜,sectorCountryWeights,0.35
375760,HANARO 탄소효율그린뉴딜,feesAndAssets,0.35
375770,KODEX 탄소효율그린뉴딜,issuer,0.35
375770,KODEX 탄소효율그린뉴딜,benchmarkName,0.35
375770,KODEX 탄소효율그린뉴딜,descriptions,0.35
375770,KODEX 탄소효율그린뉴딜,strategyFacts,0.35
375770,KODEX 탄소효율그린뉴딜,distribution,0.35
375770,KODEX 탄소효율그린뉴딜,sectorCountryWeights,0.35
375770,KODEX 탄소효율그린뉴딜,feesAndAssets,0.35
376410,TIGER 탄소효율그린뉴딜,issuer,0.35
376410,TIGER 탄소효율그린뉴딜,benchmarkName,0.35
376410,TIGER 탄소효율그린뉴딜,descriptions,0.35
376410,TIGER 탄소효율그린뉴딜,strategyFacts,0.35
376410,TIGER 탄소효율그린뉴딜,distribution,0.35
376410,TIGER 탄소효율그린뉴딜,sectorCountryWeights,0.35
376410,TIGER 탄소효율그린뉴딜,feesAndAssets,0.35
377990,TIGER Fn신재생에너지,issuer,0.35
377990,TIGER Fn신재생에너지,benchmarkName,0.35
377990,TIGER Fn신재생에너지,descriptions,0.35
377990,TIGER Fn신재생에너지,strategyFacts,0.35
377990,TIGER Fn신재생에너지,distribution,0.35
377990,TIGER Fn신재생에너지,sectorCountryWeights,0.35
377990,TIGER Fn신재생에너지,feesAndAssets,0.35
379800,KODEX 미국S&P500,descriptions,0.55
379800,KODEX 미국S&P500,holdings,0.55
379800,KODEX 미국S&P500,sectorCountryWeights,0.55
379810,KODEX 미국나스닥100,descriptions,0.55
379810,KODEX 미국나스닥100,holdings,0.55
379810,KODEX 미국나스닥100,sectorCountryWeights,0.55
380340,ACE 코리아AI테크핵심산업,issuer,0.35
380340,ACE 코리아AI테크핵심산업,benchmarkName,0.35
380340,ACE 코리아AI테크핵심산업,descriptions,0.35
380340,ACE 코리아AI테크핵심산업,strategyFacts,0.35
380340,ACE 코리아AI테크핵심산업,distribution,0.35
380340,ACE 코리아AI테크핵심산업,sectorCountryWeights,0.35
380340,ACE 코리아AI테크핵심산업,feesAndAssets,0.35
381560,HANARO Fn전기&수소차,issuer,0.35
381560,HANARO Fn전기&수소차,benchmarkName,0.35
381560,HANARO Fn전기&수소차,descriptions,0.35
381560,HANARO Fn전기&수소차,strategyFacts,0.35
381560,HANARO Fn전기&수소차,distribution,0.35
381560,HANARO Fn전기&수소차,sectorCountryWeights,0.35
381560,HANARO Fn전기&수소차,feesAndAssets,0.35
381570,HANARO Fn친환경에너지,issuer,0.35
381570,HANARO Fn친환경에너지,benchmarkName,0.35
381570,HANARO Fn친환경에너지,descriptions,0.35
381570,HANARO Fn친환경에너지,strategyFacts,0.35
381570,HANARO Fn친환경에너지,distribution,0.35
381570,HANARO Fn친환경에너지,sectorCountryWeights,0.35
381570,HANARO Fn친환경에너지,feesAndAssets,0.35
385510,KODEX 신재생에너지액티브,issuer,0.45
385510,KODEX 신재생에너지액티브,benchmarkName,0.45
385510,KODEX 신재생에너지액티브,descriptions,0.45
385510,KODEX 신재생에너지액티브,distribution,0.45
385510,KODEX 신재생에너지액티브,sectorCountryWeights,0.45
385510,KODEX 신재생에너지액티브,feesAndAssets,0.45
385520,KODEX 자율주행액티브,issuer,0.45
385520,KODEX 자율주행액티브,benchmarkName,0.45
385520,KODEX 자율주행액티브,descriptions,0.45
385520,KODEX 자율주행액티브,distribution,0.45
385520,KODEX 자율주행액티브,sectorCountryWeights,0.45
385520,KODEX 자율주행액티브,feesAndAssets,0.45
385590,ACE ESG액티브,issuer,0.45
385590,ACE ESG액티브,benchmarkName,0.45
385590,ACE ESG액티브,descriptions,0.45
385590,ACE ESG액티브,distribution,0.45
385590,ACE ESG액티브,sectorCountryWeights,0.45
385590,ACE ESG액티브,feesAndAssets,0.45
385600,ACE 2차전지&친환경차액티브,issuer,0.45
385600,ACE 2차전지&친환경차액티브,benchmarkName,0.45
385600,ACE 2차전지&친환경차액티브,descriptions,0.45
385600,ACE 2차전지&친환경차액티브,distribution,0.45
385600,ACE 2차전지&친환경차액티브,sectorCountryWeights,0.45
385600,ACE 2차전지&친환경차액티브,feesAndAssets,0.45
385710,TIME K이노베이션액티브,issuer,0.45
385710,TIME K이노베이션액티브,benchmarkName,0.45
385710,TIME K이노베이션액티브,descriptions,0.45
385710,TIME K이노베이션액티브,distribution,0.45
385710,TIME K이노베이션액티브,sectorCountryWeights,0.45
385710,TIME K이노베이션액티브,feesAndAssets,0.45
385720,TIME 코스피액티브,issuer,0.45
385720,TIME 코스피액티브,benchmarkName,0.45
385720,TIME 코스피액티브,descriptions,0.45
385720,TIME 코스피액티브,distribution,0.45
385720,TIME 코스피액티브,sectorCountryWeights,0.45
385720,TIME 코스피액티브,feesAndAssets,0.45
387280,TIGER 퓨처모빌리티액티브,issuer,0.45
387280,TIGER 퓨처모빌리티액티브,benchmarkName,0.45
387280,TIGER 퓨처모빌리티액티브,descriptions,0.45
387280,TIGER 퓨처모빌리티액티브,distribution,0.45
387280,TIGER 퓨처모빌리티액티브,sectorCountryWeights,0.45
387280,TIGER 퓨처모빌리티액티브,feesAndAssets,0.45
388280,RISE K엔터&여행레저,issuer,0.35
388280,RISE K엔터&여행레저,benchmarkName,0.35
388280,RISE K엔터&여행레저,descriptions,0.35
388280,RISE K엔터&여행레저,strategyFacts,0.35
388280,RISE K엔터&여행레저,distribution,0.35
388280,RISE K엔터&여행레저,sectorCountryWeights,0.35
388280,RISE K엔터&여행레저,feesAndAssets,0.35
388420,RISE 비메모리반도체액티브,issuer,0.45
388420,RISE 비메모리반도체액티브,benchmarkName,0.45
388420,RISE 비메모리반도체액티브,descriptions,0.45
388420,RISE 비메모리반도체액티브,distribution,0.45
388420,RISE 비메모리반도체액티브,sectorCountryWeights,0.45
388420,RISE 비메모리반도체액티브,feesAndAssets,0.45
391670,HK 베스트일레븐액티브,issuer,0.45
391670,HK 베스트일레븐액티브,benchmarkName,0.45
391670,HK 베스트일레븐액티브,descriptions,0.45
391670,HK 베스트일레븐액티브,distribution,0.45
391670,HK 베스트일레븐액티브,sectorCountryWeights,0.45
391670,HK 베스트일레븐액티브,feesAndAssets,0.45
395150,KODEX 웹툰&드라마,issuer,0.35
395150,KODEX 웹툰&드라마,benchmarkName,0.35
395150,KODEX 웹툰&드라마,descriptions,0.35
395150,KODEX 웹툰&드라마,strategyFacts,0.35
395150,KODEX 웹툰&드라마,distribution,0.35
395150,KODEX 웹툰&드라마,sectorCountryWeights,0.35
395150,KODEX 웹툰&드라마,feesAndAssets,0.35
395160,KODEX AI반도체TOP2플러스,issuer,0.35
395160,KODEX AI반도체TOP2플러스,benchmarkName,0.35
395160,KODEX AI반도체TOP2플러스,descriptions,0.35
395160,KODEX AI반도체TOP2플러스,strategyFacts,0.35
395160,KODEX AI반도체TOP2플러스,distribution,0.35
395160,KODEX AI반도체TOP2플러스,sectorCountryWeights,0.35
395160,KODEX AI반도체TOP2플러스,feesAndAssets,0.35
395170,KODEX Top10동일가중,issuer,0.35
395170,KODEX Top10동일가중,benchmarkName,0.35
395170,KODEX Top10동일가중,descriptions,0.35
395170,KODEX Top10동일가중,strategyFacts,0.35
395170,KODEX Top10동일가중,distribution,0.35
395170,KODEX Top10동일가중,sectorCountryWeights,0.35
395170,KODEX Top10동일가중,feesAndAssets,0.35
395270,HANARO Fn K-반도체,issuer,0.35
395270,HANARO Fn K-반도체,benchmarkName,0.35
395270,HANARO Fn K-반도체,descriptions,0.35
395270,HANARO Fn K-반도체,strategyFacts,0.35
395270,HANARO Fn K-반도체,distribution,0.35
395270,HANARO Fn K-반도체,sectorCountryWeights,0.35
395270,HANARO Fn K-반도체,feesAndAssets,0.35
395280,HANARO Fn K-게임,issuer,0.35
395280,HANARO Fn K-게임,benchmarkName,0.35
395280,HANARO Fn K-게임,descriptions,0.35
395280,HANARO Fn K-게임,strategyFacts,0.35
395280,HANARO Fn K-게임,distribution,0.35
395280,HANARO Fn K-게임,sectorCountryWeights,0.35
395280,HANARO Fn K-게임,feesAndAssets,0.35
395290,HANARO Fn K-POP&미디어,issuer,0.35
395290,HANARO Fn K-POP&미디어,benchmarkName,0.35
395290,HANARO Fn K-POP&미디어,descriptions,0.35
395290,HANARO Fn K-POP&미디어,strategyFacts,0.35
395290,HANARO Fn K-POP&미디어,distribution,0.35
395290,HANARO Fn K-POP&미디어,sectorCountryWeights,0.35
395290,HANARO Fn K-POP&미디어,feesAndAssets,0.35
395750,PLUS ESG가치주액티브,issuer,0.45
395750,PLUS ESG가치주액티브,benchmarkName,0.45
395750,PLUS ESG가치주액티브,descriptions,0.45
395750,PLUS ESG가치주액티브,distribution,0.45
395750,PLUS ESG가치주액티브,sectorCountryWeights,0.45
395750,PLUS ESG가치주액티브,feesAndAssets,0.45
395760,PLUS ESG성장주액티브,issuer,0.45
395760,PLUS ESG성장주액티브,benchmarkName,0.45
395760,PLUS ESG성장주액티브,descriptions,0.45
395760,PLUS ESG성장주액티브,distribution,0.45
395760,PLUS ESG성장주액티브,sectorCountryWeights,0.45
395760,PLUS ESG성장주액티브,feesAndAssets,0.45
396500,TIGER 반도체TOP10,issuer,0.35
396500,TIGER 반도체TOP10,benchmarkName,0.35
396500,TIGER 반도체TOP10,descriptions,0.35
396500,TIGER 반도체TOP10,strategyFacts,0.35
396500,TIGER 반도체TOP10,distribution,0.35
396500,TIGER 반도체TOP10,sectorCountryWeights,0.35
396500,TIGER 반도체TOP10,feesAndAssets,0.35
400970,TIGER Fn메타버스,issuer,0.35
400970,TIGER Fn메타버스,benchmarkName,0.35
400970,TIGER Fn메타버스,descriptions,0.35
400970,TIGER Fn메타버스,strategyFacts,0.35
400970,TIGER Fn메타버스,distribution,0.35
400970,TIGER Fn메타버스,sectorCountryWeights,0.35
400970,TIGER Fn메타버스,feesAndAssets,0.35
401170,RISE 메타버스,issuer,0.35
401170,RISE 메타버스,benchmarkName,0.35
401170,RISE 메타버스,descriptions,0.35
401170,RISE 메타버스,strategyFacts,0.35
401170,RISE 메타버스,distribution,0.35
401170,RISE 메타버스,sectorCountryWeights,0.35
401170,RISE 메타버스,feesAndAssets,0.35
401470,KODEX 메타버스액티브,issuer,0.45
401470,KODEX 메타버스액티브,benchmarkName,0.45
401470,KODEX 메타버스액티브,descriptions,0.45
401470,KODEX 메타버스액티브,distribution,0.45
401470,KODEX 메타버스액티브,sectorCountryWeights,0.45
401470,KODEX 메타버스액티브,feesAndAssets,0.45
402460,HANARO Fn K-메타버스MZ,issuer,0.35
402460,HANARO Fn K-메타버스MZ,benchmarkName,0.35
402460,HANARO Fn K-메타버스MZ,descriptions,0.35
402460,HANARO Fn K-메타버스MZ,strategyFacts,0.35
402460,HANARO Fn K-메타버스MZ,distribution,0.35
402460,HANARO Fn K-메타버스MZ,sectorCountryWeights,0.35
402460,HANARO Fn K-메타버스MZ,feesAndAssets,0.35
403790,MIDAS 코스피액티브,issuer,0.45
403790,MIDAS 코스피액티브,benchmarkName,0.45
403790,MIDAS 코스피액티브,descriptions,0.45
403790,MIDAS 코스피액티브,distribution,0.45
403790,MIDAS 코스피액티브,sectorCountryWeights,0.45
403790,MIDAS 코스피액티브,feesAndAssets,0.45
404120,TIME K신재생에너지액티브,issuer,0.45
404120,TIME K신재생에너지액티브,benchmarkName,0.45
404120,TIME K신재생에너지액티브,descriptions,0.45
404120,TIME K신재생에너지액티브,distribution,0.45
404120,TIME K신재생에너지액티브,sectorCountryWeights,0.45
404120,TIME K신재생에너지액티브,feesAndAssets,0.45
404260,KODEX 기후변화솔루션,issuer,0.35
404260,KODEX 기후변화솔루션,benchmarkName,0.35
404260,KODEX 기후변화솔루션,descriptions,0.35
404260,KODEX 기후변화솔루션,strategyFacts,0.35
404260,KODEX 기후변화솔루션,distribution,0.35
404260,KODEX 기후변화솔루션,sectorCountryWeights,0.35
404260,KODEX 기후변화솔루션,feesAndAssets,0.35
404540,TIGER KRX기후변화솔루션,issuer,0.35
404540,TIGER KRX기후변화솔루션,benchmarkName,0.35
404540,TIGER KRX기후변화솔루션,descriptions,0.35
404540,TIGER KRX기후변화솔루션,strategyFacts,0.35
404540,TIGER KRX기후변화솔루션,distribution,0.35
404540,TIGER KRX기후변화솔루션,sectorCountryWeights,0.35
404540,TIGER KRX기후변화솔루션,feesAndAssets,0.35
404650,SOL KRX기후변화솔루션,issuer,0.35
404650,SOL KRX기후변화솔루션,benchmarkName,0.35
404650,SOL KRX기후변화솔루션,descriptions,0.35
404650,SOL KRX기후변화솔루션,strategyFacts,0.35
404650,SOL KRX기후변화솔루션,distribution,0.35
404650,SOL KRX기후변화솔루션,sectorCountryWeights,0.35
404650,SOL KRX기후변화솔루션,feesAndAssets,0.35
407300,HANARO Fn골프테마,issuer,0.35
407300,HANARO Fn골프테마,benchmarkName,0.35
407300,HANARO Fn골프테마,descriptions,0.35
407300,HANARO Fn골프테마,strategyFacts,0.35
407300,HANARO Fn골프테마,distribution,0.35
407300,HANARO Fn골프테마,sectorCountryWeights,0.35
407300,HANARO Fn골프테마,feesAndAssets,0.35
407310,HANARO 200 TOP10,issuer,0.35
407310,HANARO 200 TOP10,benchmarkName,0.35
407310,HANARO 200 TOP10,descriptions,0.35
407310,HANARO 200 TOP10,strategyFacts,0.35
407310,HANARO 200 TOP10,distribution,0.35
407310,HANARO 200 TOP10,sectorCountryWeights,0.35
407310,HANARO 200 TOP10,feesAndAssets,0.35
407820,에셋플러스 코리아플랫폼액티브,issuer,0.45
407820,에셋플러스 코리아플랫폼액티브,benchmarkName,0.45
407820,에셋플러스 코리아플랫폼액티브,descriptions,0.45
407820,에셋플러스 코리아플랫폼액티브,distribution,0.45
407820,에셋플러스 코리아플랫폼액티브,sectorCountryWeights,0.45
407820,에셋플러스 코리아플랫폼액티브,feesAndAssets,0.45
410870,TIME K컬처액티브,issuer,0.45
410870,TIME K컬처액티브,benchmarkName,0.45
410870,TIME K컬처액티브,descriptions,0.45
410870,TIME K컬처액티브,distribution,0.45
410870,TIME K컬처액티브,sectorCountryWeights,0.45
410870,TIME K컬처액티브,feesAndAssets,0.45
411540,SOL 200 Top10,issuer,0.35
411540,SOL 200 Top10,benchmarkName,0.35
411540,SOL 200 Top10,descriptions,0.35
411540,SOL 200 Top10,strategyFacts,0.35
411540,SOL 200 Top10,distribution,0.35
411540,SOL 200 Top10,sectorCountryWeights,0.35
411540,SOL 200 Top10,feesAndAssets,0.35
412560,TIGER BBIG레버리지,issuer,0.45
412560,TIGER BBIG레버리지,benchmarkName,0.45
412560,TIGER BBIG레버리지,descriptions,0.45
412560,TIGER BBIG레버리지,distribution,0.45
412560,TIGER BBIG레버리지,sectorCountryWeights,0.45
412560,TIGER BBIG레버리지,feesAndAssets,0.45
412570,TIGER 2차전지TOP10레버리지,issuer,0.45
412570,TIGER 2차전지TOP10레버리지,benchmarkName,0.45
412570,TIGER 2차전지TOP10레버리지,descriptions,0.45
412570,TIGER 2차전지TOP10레버리지,distribution,0.45
412570,TIGER 2차전지TOP10레버리지,sectorCountryWeights,0.45
412570,TIGER 2차전지TOP10레버리지,feesAndAssets,0.45
413930,WON AI ESG액티브,issuer,0.45
413930,WON AI ESG액티브,benchmarkName,0.45
413930,WON AI ESG액티브,descriptions,0.45
413930,WON AI ESG액티브,distribution,0.45
413930,WON AI ESG액티브,sectorCountryWeights,0.45
413930,WON AI ESG액티브,feesAndAssets,0.45
417630,TIGER KEDI혁신기업ESG30,issuer,0.35
417630,TIGER KEDI혁신기업ESG30,benchmarkName,0.35
417630,TIGER KEDI혁신기업ESG30,descriptions,0.35
417630,TIGER KEDI혁신기업ESG30,strategyFacts,0.35
417630,TIGER KEDI혁신기업ESG30,distribution,0.35
417630,TIGER KEDI혁신기업ESG30,sectorCountryWeights,0.35
417630,TIGER KEDI혁신기업ESG30,feesAndAssets,0.35
421320,PLUS 우주항공,issuer,0.35
421320,PLUS 우주항공,benchmarkName,0.35
421320,PLUS 우주항공,descriptions,0.35
421320,PLUS 우주항공,strategyFacts,0.35
421320,PLUS 우주항공,distribution,0.35
421320,PLUS 우주항공,sectorCountryWeights,0.35
421320,PLUS 우주항공,feesAndAssets,0.35
422420,RISE 2차전지액티브,issuer,0.45
422420,RISE 2차전지액티브,benchmarkName,0.45
422420,RISE 2차전지액티브,descriptions,0.45
422420,RISE 2차전지액티브,distribution,0.45
422420,RISE 2차전지액티브,sectorCountryWeights,0.45
422420,RISE 2차전지액티브,feesAndAssets,0.45
427120,RISE AI플랫폼,issuer,0.35
427120,RISE AI플랫폼,benchmarkName,0.35
427120,RISE AI플랫폼,descriptions,0.35
427120,RISE AI플랫폼,strategyFacts,0.35
427120,RISE AI플랫폼,distribution,0.35
427120,RISE AI플랫폼,sectorCountryWeights,0.35
427120,RISE AI플랫폼,feesAndAssets,0.35
429740,PLUS K리츠,issuer,0.35
429740,PLUS K리츠,benchmarkName,0.35
429740,PLUS K리츠,descriptions,0.35
429740,PLUS K리츠,strategyFacts,0.35
429740,PLUS K리츠,distribution,0.35
429740,PLUS K리츠,sectorCountryWeights,0.35
429740,PLUS K리츠,feesAndAssets,0.35
433250,UNICORN R&D 액티브,issuer,0.45
433250,UNICORN R&D 액티브,benchmarkName,0.45
433250,UNICORN R&D 액티브,descriptions,0.45
433250,UNICORN R&D 액티브,distribution,0.45
433250,UNICORN R&D 액티브,sectorCountryWeights,0.45
433250,UNICORN R&D 액티브,feesAndAssets,0.45
433500,ACE 원자력TOP10,issuer,0.35
433500,ACE 원자력TOP10,benchmarkName,0.35
433500,ACE 원자력TOP10,descriptions,0.35
433500,ACE 원자력TOP10,strategyFacts,0.35
433500,ACE 원자력TOP10,distribution,0.35
433500,ACE 원자력TOP10,sectorCountryWeights,0.35
433500,ACE 원자력TOP10,feesAndAssets,0.35
434730,HANARO 원자력iSelect,issuer,0.35
434730,HANARO 원자력iSelect,benchmarkName,0.35
434730,HANARO 원자력iSelect,descriptions,0.35
434730,HANARO 원자력iSelect,strategyFacts,0.35
434730,HANARO 원자력iSelect,distribution,0.35
434730,HANARO 원자력iSelect,sectorCountryWeights,0.35
434730,HANARO 원자력iSelect,feesAndAssets,0.35
434960,DAISHIN343 K200,issuer,0.35
434960,DAISHIN343 K200,benchmarkName,0.35
434960,DAISHIN343 K200,descriptions,0.35
434960,DAISHIN343 K200,strategyFacts,0.35
434960,DAISHIN343 K200,distribution,0.35
434960,DAISHIN343 K200,sectorCountryWeights,0.35
434960,DAISHIN343 K200,feesAndAssets,0.35
438740,MIDAS 중소형액티브,issuer,0.45
438740,MIDAS 중소형액티브,benchmarkName,0.45
438740,MIDAS 중소형액티브,descriptions,0.45
438740,MIDAS 중소형액티브,distribution,0.45
438740,MIDAS 중소형액티브,sectorCountryWeights,0.45
438740,MIDAS 중소형액티브,feesAndAssets,0.45
438900,HANARO Fn K-푸드,issuer,0.35
438900,HANARO Fn K-푸드,benchmarkName,0.35
438900,HANARO Fn K-푸드,descriptions,0.35
438900,HANARO Fn K-푸드,strategyFacts,0.35
438900,HANARO Fn K-푸드,distribution,0.35
438900,HANARO Fn K-푸드,sectorCountryWeights,0.35
438900,HANARO Fn K-푸드,feesAndAssets,0.35
441540,HANARO Fn조선해운,issuer,0.35
441540,HANARO Fn조선해운,benchmarkName,0.35
441540,HANARO Fn조선해운,descriptions,0.35
441540,HANARO Fn조선해운,strategyFacts,0.35
441540,HANARO Fn조선해운,distribution,0.35
441540,HANARO Fn조선해운,sectorCountryWeights,0.35
441540,HANARO Fn조선해운,feesAndAssets,0.35
441640,KODEX 미국배당커버드콜액티브,descriptions,0.55
441640,KODEX 미국배당커버드콜액티브,holdings,0.55
441640,KODEX 미국배당커버드콜액티브,sectorCountryWeights,0.55
