etfCode,etfName,rank,holdingCode,holdingName,quantity,weightPct,status
365000,TIGER 인터넷TOP10,2,035420,NAVER,262,27.83,OK
365000,TIGER 인터넷TOP10,3,178320,서진시스템,788,17.48,OK
365000,TIGER 인터넷TOP10,4,189300,인텔리안테크,140,5.25,OK
365000,TIGER 인터넷TOP10,5,032500,케이엠더블유,514,4.56,OK
365000,TIGER 인터넷TOP10,6,067160,SOOP,136,3.69,OK
365000,TIGER 인터넷TOP10,7,042000,카페24,329,3.09,OK
365000,TIGER 인터넷TOP10,8,486990,노타,287,2.85,OK
365000,TIGER 인터넷TOP10,9,053800,안랩,90,2.76,OK
365000,TIGER 인터넷TOP10,10,376300,디어유,210,2.62,OK
491090,KODEX 미국테크TOP3플러스,,,,,,EMPTY_NO_TABLE
0085N0,ACE 미국10년국채액티브(H),,,,,,EMPTY_NO_TABLE
275280,KODEX 모멘텀주,1,005930,삼성전자,"3,847",23.01,OK
275280,KODEX 모멘텀주,2,000660,SK하이닉스,510,22.12,OK
275280,KODEX 모멘텀주,3,402340,SK스퀘어,337,9.20,OK
275280,KODEX 모멘텀주,4,009150,삼성전기,187,5.67,OK
275280,KODEX 모멘텀주,5,005380,현대차,271,2.83,OK
275280,KODEX 모멘텀주,6,005935,삼성전자우,575,2.39,OK
275280,KODEX 모멘텀주,7,034020,두산에너빌리티,"1,028",1.77,OK
275280,KODEX 모멘텀주,8,105560,KB금융,383,1.68,OK
275280,KODEX 모멘텀주,9,055550,신한지주,564,1.44,OK
275280,KODEX 모멘텀주,10,006400,삼성SDI,121,1.25,OK
0164G0,RISE 차이나AI반도체TOP4Plus,,,,,,EMPTY_NO_TABLE
276650,RISE 글로벌테크놀로지(합성 H),,,,,,EMPTY_NO_TABLE
241390,RISE V&S셀렉트밸류채권혼합,1,114100,RISE 국고채3년,"5,318",-,OK
241390,RISE V&S셀렉트밸류채권혼합,2,005930,삼성전자,"1,588",-,OK
241390,RISE V&S셀렉트밸류채권혼합,3,234310,RISE V&S셀렉트밸류,"5,477",-,OK
241390,RISE V&S셀렉트밸류채권혼합,4,138040,메리츠금융지주,797,-,OK
241390,RISE V&S셀렉트밸류채권혼합,5,055550,신한지주,420,-,OK
241390,RISE V&S셀렉트밸류채권혼합,6,012330,현대모비스,91,-,OK
241390,RISE V&S셀렉트밸류채권혼합,7,003550,LG,384,-,OK
241390,RISE V&S셀렉트밸류채권혼합,8,006400,삼성SDI,85,-,OK
241390,RISE V&S셀렉트밸류채권혼합,9,005387,현대차2우B,136,-,OK
241390,RISE V&S셀렉트밸류채권혼합,10,005490,POSCO홀딩스,81,-,OK
0166N0,PLUS 코스닥150액티브,1,393890,더블유씨피,"3,229",6.81,OK
0166N0,PLUS 코스닥150액티브,2,178320,서진시스템,634,6.14,OK
0166N0,PLUS 코스닥150액티브,3,458870,씨어스,697,5.67,OK
0166N0,PLUS 코스닥150액티브,4,089970,브이엠,150,3.57,OK
0166N0,PLUS 코스닥150액티브,5,095610,테스,76,3.50,OK
0166N0,PLUS 코스닥150액티브,6,031980,피에스케이홀딩스,100,3.46,OK
0166N0,PLUS 코스닥150액티브,7,319660,피에스케이,67,3.05,OK
0166N0,PLUS 코스닥150액티브,8,240810,원익IPS,97,2.99,OK
0166N0,PLUS 코스닥150액티브,9,183300,코미코,152,2.99,OK
0166N0,PLUS 코스닥150액티브,10,064760,티씨케이,47,2.66,OK
322400,HANARO e커머스,1,035720,카카오,"2,958",20.09,OK
322400,HANARO e커머스,2,035420,NAVER,486,17.85,OK
322400,HANARO e커머스,3,069960,현대백화점,369,11.38,OK
322400,HANARO e커머스,4,139480,이마트,588,9.46,OK
322400,HANARO e커머스,5,377300,카카오페이,"1,097",8.52,OK
322400,HANARO e커머스,6,257720,실리콘투,"1,083",8.12,OK
322400,HANARO e커머스,7,030000,제일기획,"2,039",7.47,OK
322400,HANARO e커머스,8,000120,CJ대한통운,322,4.63,OK
322400,HANARO e커머스,9,067160,SOOP,242,2.27,OK
322400,HANARO e커머스,10,093320,케이아이엔엑스,88,2.21,OK
426150,WON 대한민국국고채액티브,,,,,,EMPTY_NO_TABLE
0204S0,TIGER 코스닥액티브,1,170920,엘티씨,94,6.76,OK
0204S0,TIGER 코스닥액티브,2,131290,티에스이,17,5.85,OK
0204S0,TIGER 코스닥액티브,3,031980,피에스케이홀딩스,28,5.39,OK
0204S0,TIGER 코스닥액티브,4,095610,테스,20,5.12,OK
0204S0,TIGER 코스닥액티브,5,089970,브이엠,36,4.77,OK
0204S0,TIGER 코스닥액티브,6,252990,샘씨엔에스,277,4.73,OK
0204S0,TIGER 코스닥액티브,7,222800,심텍,28,4.16,OK
0204S0,TIGER 코스닥액티브,8,033160,엠케이전자,178,4.13,OK
0204S0,TIGER 코스닥액티브,9,080220,제주반도체,33,3.51,OK
0204S0,TIGER 코스닥액티브,10,064290,인텍플러스,57,3.40,OK
139270,TIGER 200 금융,1,105560,KB금융,372,19.75,OK
139270,TIGER 200 금융,2,055550,신한지주,503,15.58,OK
139270,TIGER 200 금융,3,086790,하나금융지주,304,11.50,OK
139270,TIGER 200 금융,4,032830,삼성생명,104,9.67,OK
139270,TIGER 200 금융,5,316140,우리금융지주,823,7.32,OK
139270,TIGER 200 금융,6,000810,삼성화재,36,6.56,OK
139270,TIGER 200 금융,7,006800,미래에셋증권,331,3.78,OK
139270,TIGER 200 금융,8,071050,한국금융지주,50,3.38,OK
139270,TIGER 200 금융,9,138040,메리츠금융지주,91,3.04,OK
139270,TIGER 200 금융,10,323410,카카오뱅크,418,2.78,OK
0083S0,1Q 미국메디컬AI,,,,,,EMPTY_NO_TABLE
446690,KODEX 아시아AI반도체exChina액티브,1,000660,SK하이닉스,157,-,OK
446690,KODEX 아시아AI반도체exChina액티브,2,005930,삼성전자,"1,013",-,OK
446690,KODEX 아시아AI반도체exChina액티브,3,095610,테스,"1,158",-,OK
446690,KODEX 아시아AI반도체exChina액티브,4,009150,삼성전기,113,-,OK
446690,KODEX 아시아AI반도체exChina액티브,5,319660,피에스케이,499,-,OK
446690,KODEX 아시아AI반도체exChina액티브,6,420770,기가비스,566,-,OK
446690,KODEX 아시아AI반도체exChina액티브,7,089970,브이엠,885,-,OK
446690,KODEX 아시아AI반도체exChina액티브,8,000150,두산,41,-,OK
446690,KODEX 아시아AI반도체exChina액티브,9,036930,주성엔지니어링,232,-,OK
446690,KODEX 아시아AI반도체exChina액티브,10,011070,LG이노텍,64,-,OK
105780,RISE 5대그룹주,1,402340,SK스퀘어,320,11.04,OK
105780,RISE 5대그룹주,2,000660,SK하이닉스,187,10.25,OK
105780,RISE 5대그룹주,3,005930,삼성전자,"1,313",9.93,OK
105780,RISE 5대그룹주,4,009150,삼성전기,218,8.35,OK
105780,RISE 5대그룹주,5,005380,현대차,614,8.10,OK
105780,RISE 5대그룹주,6,000270,기아,"1,118",4.77,OK
105780,RISE 5대그룹주,7,028260,삼성물산,442,4.74,OK
105780,RISE 5대그룹주,8,012330,현대모비스,272,3.94,OK
105780,RISE 5대그룹주,9,032830,삼성생명,388,3.76,OK
105780,RISE 5대그룹주,10,006400,삼성SDI,272,3.56,OK
122260,KIWOOM 통안채1년,,,,,,EMPTY_NO_TABLE
449780,KIWOOM 미국S&P500(H),,,,,,EMPTY_NO_TABLE
494410,PLUS 미국S&P500성장주,,,,,,EMPTY_NO_TABLE
459750,RISE 글로벌주식분산액티브,1,379780,RISE 미국S&P500,"9,771",-,OK
395290,HANARO Fn K-POP&미디어,1,352820,하이브,338,26.33,OK
395290,HANARO Fn K-POP&미디어,2,035900,JYP Ent.,"1,283",23.30,OK
395290,HANARO Fn K-POP&미디어,3,041510,에스엠,623,17.07,OK
395290,HANARO Fn K-POP&미디어,4,122870,와이지엔터테인먼트,649,9.91,OK
395290,HANARO Fn K-POP&미디어,5,035760,CJ ENM,535,6.19,OK
395290,HANARO Fn K-POP&미디어,6,253450,스튜디오드래곤,634,4.85,OK
395290,HANARO Fn K-POP&미디어,7,419530,SAMG엔터,353,3.57,OK
395290,HANARO Fn K-POP&미디어,8,037270,YG PLUS,"1,970",2.41,OK
395290,HANARO Fn K-POP&미디어,9,034120,SBS,522,2.31,OK
395290,HANARO Fn K-POP&미디어,10,473980,노머스,353,1.42,OK
256440,ACE MSCI인도네시아(합성),,,,,,EMPTY_NO_TABLE
0023B0,PLUS 미국양자컴퓨팅TOP10,,,,,,EMPTY_NO_TABLE
385520,KODEX 자율주행액티브,1,161390,한국타이어앤테크놀로지,685,5.99,OK
385520,KODEX 자율주행액티브,2,009150,삼성전기,33,5.34,OK
385520,KODEX 자율주행액티브,3,012330,현대모비스,83,5.08,OK
385520,KODEX 자율주행액티브,4,204320,HL만도,825,4.93,OK
385520,KODEX 자율주행액티브,5,095610,테스,207,4.84,OK
385520,KODEX 자율주행액티브,6,005380,현대차,86,4.79,OK
385520,KODEX 자율주행액티브,7,000660,SK하이닉스,20,4.63,OK
385520,KODEX 자율주행액티브,8,006400,삼성SDI,73,4.03,OK
385520,KODEX 자율주행액티브,9,307950,현대오토에버,70,3.85,OK
385520,KODEX 자율주행액티브,10,373220,LG에너지솔루션,92,3.79,OK
271060,KODEX 3대농산물선물(H),1,138920,KODEX 콩선물(H),975,-,OK
476070,KODEX 글로벌비만치료제TOP2 Plus,,,,,,EMPTY_NO_TABLE
0013R0,RISE 테슬라미국채타겟커버드콜혼합(합성),,,,,,EMPTY_NO_TABLE
0089B0,PLUS 미국나스닥100미국채혼합50,,,,,,EMPTY_NO_TABLE
192720,파워 고배당저변동성,1,005830,DB손해보험,368,3.37,OK
192720,파워 고배당저변동성,2,081660,미스토홀딩스,"1,208",3.14,OK
192720,파워 고배당저변동성,3,029780,삼성카드,"1,125",3.10,OK
192720,파워 고배당저변동성,4,024110,기업은행,"2,532",3.08,OK
192720,파워 고배당저변동성,5,175330,JB금융지주,"1,849",2.98,OK
192720,파워 고배당저변동성,6,030000,제일기획,"2,747",2.97,OK
192720,파워 고배당저변동성,7,035250,강원랜드,"3,400",2.87,OK
192720,파워 고배당저변동성,8,138930,BNK금융지주,"2,681",2.80,OK
192720,파워 고배당저변동성,9,032640,LG유플러스,"3,321",2.78,OK
192720,파워 고배당저변동성,10,316140,우리금융지주,"1,540",2.77,OK
261140,TIGER 우선주,1,005935,삼성전자우,681,25.23,OK
261140,TIGER 우선주,2,005387,현대차2우B,407,17.05,OK
261140,TIGER 우선주,3,00680K,미래에셋증권2우B,"3,225",8.41,OK
261140,TIGER 우선주,4,009155,삼성전기우,71,6.99,OK
261140,TIGER 우선주,5,066575,LG전자우,423,5.91,OK
261140,TIGER 우선주,6,000815,삼성화재우,67,5.55,OK
261140,TIGER 우선주,7,051915,LG화학우,189,4.88,OK
261140,TIGER 우선주,8,071055,한국금융지주우,138,4.52,OK
261140,TIGER 우선주,9,000155,두산우,45,4.00,OK
261140,TIGER 우선주,10,00088K,한화3우B,396,2.74,OK
0138T0,RISE 미국S&P500데일리고정커버드콜,,,,,,EMPTY_NO_TABLE
245350,TIGER 유로스탁스배당30,,,,,,EMPTY_NO_TABLE
387270,TIGER 글로벌이노베이션액티브,1,442580,PLUS 글로벌HBM반도체,224,-,OK
387270,TIGER 글로벌이노베이션액티브,2,005930,삼성전자,68,-,OK
387270,TIGER 글로벌이노베이션액티브,3,000660,SK하이닉스,9,-,OK
387270,TIGER 글로벌이노베이션액티브,4,471760,TIGER AI반도체핵심공정,920,-,OK
387270,TIGER 글로벌이노베이션액티브,5,139260,TIGER 200 IT,88,-,OK
387270,TIGER 글로벌이노베이션액티브,6,0117V0,TIGER 코리아AI전력기기TOP3플러스,594,-,OK
450910,SOL 코스닥150,1,196170,알테오젠,66,7.75,OK
450910,SOL 코스닥150,2,086520,에코프로,159,4.93,OK
450910,SOL 코스닥150,3,247540,에코프로비엠,88,3.91,OK
450910,SOL 코스닥150,4,036930,주성엔지니어링,51,3.45,OK
450910,SOL 코스닥150,5,240810,원익IPS,54,2.50,OK
450910,SOL 코스닥150,6,319660,피에스케이,32,2.19,OK
450910,SOL 코스닥150,7,058470,리노공업,81,2.17,OK
450910,SOL 코스닥150,8,277810,레인보우로보틱스,13,2.00,OK
450910,SOL 코스닥150,9,298380,에이비엘바이오,67,1.97,OK
450910,SOL 코스닥150,10,039030,이오테크닉스,14,1.87,OK
469050,RISE 미국반도체NYSE(H),,,,,,EMPTY_NO_TABLE
496770,PLUS 글로벌방산,,,,,,EMPTY_NO_TABLE
248270,TIGER S&P글로벌헬스케어(합성),,,,,,EMPTY_NO_TABLE
0107F0,KIWOOM 미국고배당&AI테크,,,,,,EMPTY_NO_TABLE
156080,KODEX MSCI Korea,1,005930,삼성전자,"6,767",33.39,OK
156080,KODEX MSCI Korea,2,000660,SK하이닉스,799,28.58,OK
156080,KODEX MSCI Korea,3,005935,삼성전자우,"1,161",3.98,OK
156080,KODEX MSCI Korea,4,402340,SK스퀘어,134,3.02,OK
156080,KODEX MSCI Korea,5,009150,삼성전기,81,2.02,OK
156080,KODEX MSCI Korea,6,105560,KB금융,512,1.85,OK
156080,KODEX MSCI Korea,7,005380,현대차,193,1.66,OK
156080,KODEX MSCI Korea,8,055550,신한지주,601,1.27,OK
156080,KODEX MSCI Korea,9,086790,하나금융지주,393,1.01,OK
156080,KODEX MSCI Korea,10,000270,기아,339,0.94,OK
395170,KODEX Top10동일가중,1,402340,SK스퀘어,154,11.23,OK
395170,KODEX Top10동일가중,2,032830,삼성생명,519,10.63,OK
395170,KODEX Top10동일가중,3,028260,삼성물산,462,10.48,OK
395170,KODEX Top10동일가중,4,000660,SK하이닉스,90,10.43,OK
395170,KODEX Top10동일가중,5,373220,LG에너지솔루션,493,10.17,OK
395170,KODEX Top10동일가중,6,005930,삼성전자,634,10.13,OK
395170,KODEX Top10동일가중,7,012330,현대모비스,329,10.07,OK
395170,KODEX Top10동일가중,8,329180,HD현대중공업,293,8.97,OK
395170,KODEX Top10동일가중,9,005380,현대차,318,8.87,OK
395170,KODEX Top10동일가중,10,009150,삼성전기,105,8.50,OK
380340,ACE 코리아AI테크핵심산업,1,035420,NAVER,"3,120",22.16,OK
380340,ACE 코리아AI테크핵심산업,2,009150,삼성전기,387,18.85,OK
380340,ACE 코리아AI테크핵심산업,3,011070,LG이노텍,550,13.73,OK
380340,ACE 코리아AI테크핵심산업,4,018260,삼성에스디에스,"1,430",10.28,OK
380340,ACE 코리아AI테크핵심산업,5,000660,SK하이닉스,115,8.02,OK
380340,ACE 코리아AI테크핵심산업,6,005930,삼성전자,805,7.74,OK
380340,ACE 코리아AI테크핵심산업,7,353200,대덕전자,"1,167",5.02,OK
380340,ACE 코리아AI테크핵심산업,8,064400,LG씨엔에스,"1,716",4.42,OK
380340,ACE 코리아AI테크핵심산업,9,307950,현대오토에버,229,3.79,OK
380340,ACE 코리아AI테크핵심산업,10,010170,대한광통신,"4,970",2.05,OK
275290,KODEX 가치주,1,000660,SK하이닉스,409,22.00,OK
275290,KODEX 가치주,2,005930,삼성전자,"2,621",19.45,OK
275290,KODEX 가치주,3,402340,SK스퀘어,360,12.18,OK
275290,KODEX 가치주,4,000270,기아,"1,042",4.36,OK
275290,KODEX 가치주,5,138930,BNK금융지주,"6,645",3.52,OK
275290,KODEX 가치주,6,005935,삼성전자우,645,3.33,OK
275290,KODEX 가치주,7,034730,SK,134,2.28,OK
275290,KODEX 가치주,8,139130,iM금융지주,"4,031",2.14,OK
275290,KODEX 가치주,9,011200,HMM,"3,017",1.72,OK
275290,KODEX 가치주,10,001450,현대해상,"1,462",1.64,OK
459790,KIWOOM 미국성장기업30액티브,,,,,,EMPTY_NO_TABLE
0186S0,1Q 코스닥150채권혼합50액티브,1,479080,1Q 머니마켓액티브,526,-,OK
0186S0,1Q 코스닥150채권혼합50액티브,2,196170,알테오젠,51,-,OK
0186S0,1Q 코스닥150채권혼합50액티브,3,086520,에코프로,123,-,OK
0186S0,1Q 코스닥150채권혼합50액티브,4,247540,에코프로비엠,67,-,OK
0186S0,1Q 코스닥150채권혼합50액티브,5,036930,주성엔지니어링,39,-,OK
0186S0,1Q 코스닥150채권혼합50액티브,6,240810,원익IPS,41,-,OK
0186S0,1Q 코스닥150채권혼합50액티브,7,319660,피에스케이,25,-,OK
0186S0,1Q 코스닥150채권혼합50액티브,8,058470,리노공업,62,-,OK
0186S0,1Q 코스닥150채권혼합50액티브,9,277810,레인보우로보틱스,10,-,OK
0186S0,1Q 코스닥150채권혼합50액티브,10,298380,에이비엘바이오,52,-,OK
266360,KODEX K콘텐츠,1,035420,NAVER,"1,204",22.76,OK
266360,KODEX K콘텐츠,2,035720,카카오,"4,580",16.00,OK
266360,KODEX K콘텐츠,3,259960,크래프톤,659,15.77,OK
266360,KODEX K콘텐츠,4,352820,하이브,585,12.53,OK
266360,KODEX K콘텐츠,5,036570,NC,399,9.65,OK
266360,KODEX K콘텐츠,6,035900,JYP Ent.,624,3.12,OK
266360,KODEX K콘텐츠,7,263750,펄어비스,868,3.06,OK
266360,KODEX K콘텐츠,8,030000,제일기획,"1,616",3.05,OK
266360,KODEX K콘텐츠,9,251270,넷마블,710,2.72,OK
266360,KODEX K콘텐츠,10,041510,에스엠,316,2.38,OK
475380,RISE 글로벌리얼티인컴,1,088980,맥쿼리인프라,"8,945",-,OK
0155M0,ACE 미국SMR원자력TOP10,,,,,,EMPTY_NO_TABLE
0137W0,KIWOOM 미국S&P500&GOLD,,,,,,EMPTY_NO_TABLE
469790,KIWOOM 코리아테크TOP10,1,005930,삼성전자,"4,495",27.09,OK
469790,KIWOOM 코리아테크TOP10,2,000660,SK하이닉스,611,26.70,OK
469790,KIWOOM 코리아테크TOP10,3,009150,삼성전기,402,12.27,OK
469790,KIWOOM 코리아테크TOP10,4,259960,크래프톤,"1,107",6.24,OK
469790,KIWOOM 코리아테크TOP10,5,035720,카카오,"6,793",5.59,OK
469790,KIWOOM 코리아테크TOP10,6,035420,NAVER,"1,218",5.42,OK
469790,KIWOOM 코리아테크TOP10,7,042700,한미반도체,"1,011",4.92,OK
469790,KIWOOM 코리아테크TOP10,8,018260,삼성에스디에스,953,4.29,OK
469790,KIWOOM 코리아테크TOP10,9,066570,LG전자,973,4.28,OK
469790,KIWOOM 코리아테크TOP10,10,011070,LG이노텍,195,3.05,OK
0067V0,TIGER 차이나글로벌리더스TOP3+,,,,,,EMPTY_NO_TABLE
269420,KODEX S&P글로벌인프라(합성),,,,,,EMPTY_NO_TABLE
489290,WON 미국빌리어네어,,,,,,EMPTY_NO_TABLE
0203S0,WON 삼성전자현대차채권혼합50,1,005380,현대차,246,-,OK
0203S0,WON 삼성전자현대차채권혼합50,2,005930,삼성전자,394,-,OK
145850,TREX 펀더멘탈 200,1,005930,삼성전자,"4,522",19.71,OK
145850,TREX 펀더멘탈 200,2,000660,SK하이닉스,149,4.71,OK
145850,TREX 펀더멘탈 200,3,105560,KB금융,"1,277",4.07,OK
145850,TREX 펀더멘탈 200,4,086790,하나금융지주,"1,571",3.57,OK
145850,TREX 펀더멘탈 200,5,055550,신한지주,"1,856",3.45,OK
145850,TREX 펀더멘탈 200,6,005380,현대차,445,3.38,OK
145850,TREX 펀더멘탈 200,7,000270,기아,"1,306",3.21,OK
145850,TREX 펀더멘탈 200,8,316140,우리금융지주,"4,783",2.56,OK
145850,TREX 펀더멘탈 200,9,005490,POSCO홀딩스,454,2.39,OK
145850,TREX 펀더멘탈 200,10,034730,SK,164,1.64,OK
0198D0,1Q SK하이닉스선물단일종목레버리지,1,000660,SK하이닉스,15,28.61,OK
437350,RISE 미국단기투자등급회사채액티브,,,,,,EMPTY_NO_TABLE
261060,TIGER 코스닥150IT,1,036930,주성엔지니어링,217,8.33,OK
261060,TIGER 코스닥150IT,2,240810,원익IPS,229,6.01,OK
261060,TIGER 코스닥150IT,3,319660,피에스케이,137,5.32,OK
261060,TIGER 코스닥150IT,4,058470,리노공업,345,5.25,OK
261060,TIGER 코스닥150IT,5,039030,이오테크닉스,58,4.39,OK
261060,TIGER 코스닥150IT,6,403870,HPSP,452,3.99,OK
261060,TIGER 코스닥150IT,7,222800,심텍,172,3.91,OK
261060,TIGER 코스닥150IT,8,080220,제주반도체,211,3.43,OK
261060,TIGER 코스닥150IT,9,108490,로보티즈,79,3.43,OK
261060,TIGER 코스닥150IT,10,095610,테스,81,3.18,OK
227540,TIGER 200 헬스케어,1,207940,삼성바이오로직스,56,22.04,OK
227540,TIGER 200 헬스케어,2,068270,셀트리온,415,20.42,OK
227540,TIGER 200 헬스케어,3,000100,유한양행,683,13.07,OK
227540,TIGER 200 헬스케어,4,326030,SK바이오팜,447,9.96,OK
227540,TIGER 200 헬스케어,5,128940,한미약품,72,7.72,OK
227540,TIGER 200 헬스케어,6,0126Z0,삼성에피스홀딩스,63,6.69,OK
227540,TIGER 200 헬스케어,7,009420,한올바이오파마,406,6.30,OK
227540,TIGER 200 헬스케어,8,302440,SK바이오사이언스,296,3.02,OK
227540,TIGER 200 헬스케어,9,008930,한미사이언스,320,2.98,OK
227540,TIGER 200 헬스케어,10,006280,녹십자,61,2.07,OK
0065G0,KODEX 차이나테크TOP10,,,,,,EMPTY_NO_TABLE
0152E0,SOL 배당성향탑픽액티브,1,000810,삼성화재,100,11.31,OK
0152E0,SOL 배당성향탑픽액티브,2,316140,우리금융지주,"1,597",8.82,OK
0152E0,SOL 배당성향탑픽액티브,3,005830,DB손해보험,309,8.70,OK
0152E0,SOL 배당성향탑픽액티브,4,138930,BNK금융지주,"2,383",7.66,OK
0152E0,SOL 배당성향탑픽액티브,5,005940,NH투자증권,"1,359",7.49,OK
0152E0,SOL 배당성향탑픽액티브,6,016360,삼성증권,389,7.49,OK
0152E0,SOL 배당성향탑픽액티브,7,381970,케이카,"4,732",6.48,OK
0152E0,SOL 배당성향탑픽액티브,8,030000,제일기획,"1,629",5.41,OK
0152E0,SOL 배당성향탑픽액티브,9,003690,코리안리,"2,099",5.17,OK
0152E0,SOL 배당성향탑픽액티브,10,001800,오리온홀딩스,894,4.24,OK
414270,ACE 글로벌자율주행액티브,,,,,,EMPTY_NO_TABLE
477730,KODEX 인도타타그룹,,,,,,EMPTY_NO_TABLE
245360,TIGER 차이나HSCEI,,,,,,EMPTY_NO_TABLE
419430,KODEX 차이나2차전지MSCI(합성),,,,,,EMPTY_NO_TABLE
469160,ACE 일본반도체,,,,,,EMPTY_NO_TABLE
440340,TIGER 글로벌멀티에셋TIF액티브,,,,,,EMPTY_NO_TABLE
289480,TIGER 200커버드콜,1,005930,삼성전자,"1,043",23.31,OK
289480,TIGER 200커버드콜,2,000660,SK하이닉스,124,20.09,OK
289480,TIGER 200커버드콜,3,102110,TIGER 200,"2,093",19.99,OK
289480,TIGER 200커버드콜,4,402340,SK스퀘어,21,2.14,OK
289480,TIGER 200커버드콜,5,009150,삼성전기,13,1.47,OK
289480,TIGER 200커버드콜,6,005380,현대차,31,1.21,OK
289480,TIGER 200커버드콜,7,105560,KB금융,69,1.13,OK
289480,TIGER 200커버드콜,8,055550,신한지주,93,0.89,OK
289480,TIGER 200커버드콜,9,028260,삼성물산,22,0.70,OK
289480,TIGER 200커버드콜,10,000270,기아,55,0.69,OK
493420,SOL 미국배당다우존스2호,,,,,,EMPTY_NO_TABLE
0093D0,KoAct 팔란티어밸류체인액티브,1,005930,삼성전자,147,-,OK
0093D0,KoAct 팔란티어밸류체인액티브,2,000660,SK하이닉스,11,-,OK
0093D0,KoAct 팔란티어밸류체인액티브,3,079550,LIG디펜스앤에어로스페이스,15,-,OK
261250,KODEX 미국달러선물레버리지,1,261240,KODEX 미국달러선물,"2,439",20.08,OK
261250,KODEX 미국달러선물레버리지,2,455030,KODEX 미국달러SOFR금리액티브(합성),"2,449",16.83,OK
261250,KODEX 미국달러선물레버리지,3,760018,키움 미국달러선물 ETN B,"1,360",7.94,OK
261250,KODEX 미국달러선물레버리지,4,138230,KIWOOM 미국달러선물,68,0.64,OK
496120,ACE 코리아밸류업,1,000660,SK하이닉스,188,20.38,OK
496120,ACE 코리아밸류업,2,005930,삼성전자,"1,067",15.95,OK
496120,ACE 코리아밸류업,3,402340,SK스퀘어,128,8.73,OK
496120,ACE 코리아밸류업,4,005380,현대차,190,4.96,OK
496120,ACE 코리아밸류업,5,105560,KB금융,424,4.64,OK
496120,ACE 코리아밸류업,6,055550,신한지주,575,3.67,OK
496120,ACE 코리아밸류업,7,000270,기아,341,2.87,OK
496120,ACE 코리아밸류업,8,086790,하나금융지주,348,2.71,OK
496120,ACE 코리아밸류업,9,012450,한화에어로스페이스,46,2.53,OK
496120,ACE 코리아밸류업,10,012330,현대모비스,87,2.49,OK
223190,KODEX 200가치저변동,1,005930,삼성전자,"2,515",23.23,OK
223190,KODEX 200가치저변동,2,105560,KB금융,795,5.37,OK
223190,KODEX 200가치저변동,3,005380,현대차,261,4.21,OK
223190,KODEX 200가치저변동,4,055550,신한지주,970,3.82,OK
223190,KODEX 200가치저변동,5,000270,기아,600,3.12,OK
223190,KODEX 200가치저변동,6,086790,하나금융지주,639,3.08,OK
223190,KODEX 200가치저변동,7,005490,POSCO홀딩스,209,2.34,OK
223190,KODEX 200가치저변동,8,012330,현대모비스,128,2.26,OK
223190,KODEX 200가치저변동,9,028260,삼성물산,163,2.14,OK
223190,KODEX 200가치저변동,10,316140,우리금융지주,"1,710",1.94,OK
0198B0,1Q 삼성전자선물단일종목레버리지,1,005930,삼성전자,102,31.93,OK
0198A0,KIWOOM 코스닥150커버드콜액티브,1,316670,KIWOOM 코스닥150,"11,091",16.71,OK
0198A0,KIWOOM 코스닥150커버드콜액티브,2,196170,알테오젠,68,4.71,OK
0198A0,KIWOOM 코스닥150커버드콜액티브,3,086520,에코프로,162,2.97,OK
0198A0,KIWOOM 코스닥150커버드콜액티브,4,247540,에코프로비엠,90,2.36,OK
0198A0,KIWOOM 코스닥150커버드콜액티브,5,036930,주성엔지니어링,52,2.08,OK
0198A0,KIWOOM 코스닥150커버드콜액티브,6,240810,원익IPS,54,1.48,OK
0198A0,KIWOOM 코스닥150커버드콜액티브,7,058470,리노공업,82,1.30,OK
0198A0,KIWOOM 코스닥150커버드콜액티브,8,319660,피에스케이,32,1.29,OK
0198A0,KIWOOM 코스닥150커버드콜액티브,9,277810,레인보우로보틱스,14,1.27,OK
0198A0,KIWOOM 코스닥150커버드콜액티브,10,298380,에이비엘바이오,68,1.18,OK
461600,SOL 미국30년국채액티브(H),,,,,,EMPTY_NO_TABLE
388280,RISE K엔터&여행레저,1,003490,대한항공,696,11.21,OK
388280,RISE K엔터&여행레저,2,352820,하이브,79,10.48,OK
388280,RISE K엔터&여행레저,3,004170,신세계,24,8.84,OK
388280,RISE K엔터&여행레저,4,069960,현대백화점,67,6.59,OK
388280,RISE K엔터&여행레저,5,035250,강원랜드,674,6.16,OK
388280,RISE K엔터&여행레저,6,111770,영원무역,116,6.11,OK
388280,RISE K엔터&여행레저,7,023530,롯데쇼핑,58,5.57,OK
388280,RISE K엔터&여행레저,8,139480,이마트,106,5.43,OK
388280,RISE K엔터&여행레저,9,008770,호텔신라,164,5.08,OK
388280,RISE K엔터&여행레저,10,035900,JYP Ent.,149,4.61,OK
167860,KIWOOM 국고채10년레버리지,,,,,,EMPTY_NO_TABLE
0155N0,HANARO K휴머노이드테마TOP10,1,005380,현대차,122,15.20,OK
0155N0,HANARO K휴머노이드테마TOP10,2,277810,레인보우로보틱스,120,13.98,OK
0155N0,HANARO K휴머노이드테마TOP10,3,204320,HL만도,957,12.78,OK
0155N0,HANARO K휴머노이드테마TOP10,4,108490,로보티즈,169,9.77,OK
0155N0,HANARO K휴머노이드테마TOP10,5,058610,에스피지,492,9.51,OK
0155N0,HANARO K휴머노이드테마TOP10,6,454910,두산로보틱스,444,8.73,OK
