etfCode,name,codeType,issuer,benchmarkName,detailScope,readinessScore,grade,assetClassEvidence,regionEvidence,sectorEvidence,strategyEvidence,dividendEvidence,holdingsCount,tagCount,hasLlmContribution,missingFields
460660,RISE 미국S&P배당킹,krx_numeric,,S&P Dividend Monarchs Index(Price Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
460960,ACE 글로벌인컴TOP10,krx_numeric,,Solactive Global Superior Income TOP 10 Price Return Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
461340,HANARO 글로벌생성형AI액티브,krx_numeric,,Solactive United States Technology 100 Index(Price Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
461450,KODEX 코스닥글로벌,krx_numeric,,코스닥 글로벌 지수,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
461460,PLUS 국고채10년액티브,krx_numeric,,KAP 국고채 10년 동일가중 지수(총수익),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
461490,RISE 글로벌자산배분액티브,krx_numeric,,Bloomberg Multi-Asset Weighted (KRW ETFs) 지수(시장가격),enriched,57,B,low,low,medium,medium,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
461500,HANARO 종합채권(AA-이상)액티브,krx_numeric,,KAP 종합채권 총수익지수(AA-이상),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
461580,TIGER 코스닥글로벌,krx_numeric,,코스닥 글로벌 지수,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
461600,SOL 미국30년국채액티브(H),krx_numeric,,KAP 미국채 20Y+ 지수(시장가격),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
461900,PLUS 미국테크TOP10,krx_numeric,,iSelect 미국 Tech 10 지수,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
461910,PLUS 미국테크TOP10레버리지(합성),krx_numeric,,iSelect 미국 Tech 10 지수,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
461950,KODEX 2차전지핵심소재10,krx_numeric,,FnGuide 2차전지핵심소재10 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
462010,TIGER 2차전지소재Fn,krx_numeric,,FnGuide 2차전지소재 (Price Return) 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
462330,KODEX 2차전지산업레버리지,krx_numeric,,FnGuide 2차전지 산업 지수,enriched,57,B,low,low,medium,medium,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
462340,에셋플러스 글로벌다이나믹시니어액티브,krx_numeric,,S&P 500,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
462900,KoAct 바이오헬스케어액티브,krx_numeric,,iSelect 바이오헬스케어 PR 지수,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
463050,TIME K바이오액티브,krx_numeric,,KRX 헬스케어,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
463250,TIGER K방산&우주,krx_numeric,,iSelect K방산&우주,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
463290,1Q 단기금융채액티브,krx_numeric,,MK 머니마켓 지수(총수익),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
463300,RISE 중국본토CSI300,krx_numeric,,CSI 300 Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
463640,KODEX 미국S&P500유틸리티,krx_numeric,,S&P Utilities Select Sector Index(Price Return),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
463680,KODEX 미국S&P500테크놀로지,krx_numeric,,S&P Technology Select Sector Index(Price Return),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
463690,KODEX 미국S&P500커뮤니케이션,krx_numeric,,S&P Communication Services Select Sector Index(Price Return),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
464240,KIWOOM 26-09회사채(AA-이상)액티브,krx_numeric,,KIS 2609 만기형 크레딧 종합채권 지수(AA-이상)(총수익지수),thin,23,D,low,low,low,low,none,0,5,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
464310,TIGER 글로벌AI&로보틱스 INDXX,krx_numeric,,Indxx Global Robotics & Artificial Intelligence Thematic Index(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
464470,PLUS 미국채30년액티브,krx_numeric,,ICE U.S. Treasury 20+ Year Bond Index(Total Return),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
464600,SOL 자동차소부장Fn,krx_numeric,,FnGuide 자동차소부장지수(PR),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
464610,SOL 의료기기소부장Fn,krx_numeric,,FnGuide 의료기기소부장지수(PR),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
464920,PLUS 일본반도체소부장,krx_numeric,,Solactive Japan Semiconductor Materials and Equipment Index PR,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
464930,TIGER 글로벌혁신블루칩TOP10,krx_numeric,,Mirae Asset Global Innovative Bluechip Top 10 Index(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
465330,RISE 2차전지TOP10,krx_numeric,,iSelect 2차전지 TOP10 지수(PR),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
465350,RISE 2차전지TOP10인버스(합성),krx_numeric,,iSelect 2차전지 TOP10 지수(PR),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
465580,ACE 미국빅테크TOP7 Plus,krx_numeric,,Solactive US Big Tech Top 7 Plus Price Return Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),krx_numeric,,Solactive US Big Tech Top 7 Plus Price Return Index,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
465620,ACE 미국빅테크TOP7 Plus인버스(합성),krx_numeric,,Solactive US Big Tech Top 7 Plus Price Return Index,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
465660,TIGER 일본반도체FACTSET,krx_numeric,,FactSet Japan Semiconductor Index(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
465670,TIGER 미국캐시카우100,krx_numeric,,Global X U.S. Cash Flow Kings 100 Index(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
465780,마이티 26-09 특수채(AAA)액티브,krx_numeric,,KAP 26-09 특수채 지수(총수익),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
466810,BNK 2차전지양극재,krx_numeric,,iSelect 2차전지양극재 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
466920,SOL 조선TOP3플러스,krx_numeric,,FnGuide 조선TOP3플러스지수(PR),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
466930,SOL 자동차TOP3플러스,krx_numeric,,FnGuide 자동차TOP3플러스지수(PR),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
466940,TIGER 은행고배당플러스TOP10,krx_numeric,,FnGuide 은행고배당플러스TOP10 지수(시장가격 지수),enriched,53,C,low,low,medium,low,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
466950,TIGER 글로벌AI액티브,krx_numeric,,Indxx Artificial Intelligence and Big Data 지수(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
468370,KODEX iShares미국인플레이션국채액티브,krx_numeric,,ICE U.S. Treasury Inflation Linked Bond Index(Total Return),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
468380,KODEX iShares미국하이일드액티브,krx_numeric,,ICE BofAML US HY Constrained Index(Total Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
468630,KODEX iShares미국투자등급회사채액티브,krx_numeric,,iBoxx USD Liquid Investment Grade Index(Total Return),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
469050,RISE 미국반도체NYSE(H),krx_numeric,,NYSE Semicondoctor Index(Price Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
469060,RISE 미국반도체NYSE,krx_numeric,,NYSE Semicondoctor Index(Price Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
469070,RISE AI&로봇,krx_numeric,,iSelect AI&로봇 지수(시장가격),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
469150,ACE AI반도체TOP3+,krx_numeric,,FnGuide AI반도체 TOP3+ 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
469160,ACE 일본반도체,krx_numeric,,Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
469170,ACE 포스코그룹포커스,krx_numeric,,FnGuide 포스코그룹포커스 지수(시장가격),enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
469530,RISE 미국달러선물인버스,krx_numeric,,미국달러선물지수,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
469790,KIWOOM 코리아테크TOP10,krx_numeric,,Solactive K-TechTOP10 Index(PR),enriched,53,C,low,low,medium,low,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
469830,SOL 초단기채권액티브,krx_numeric,,KAP 단기자금시장지수,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
470310,UNICORN 생성형AI강소기업액티브,krx_numeric,,iSelect AI 지수,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
471040,KoAct 글로벌AI&로봇액티브,krx_numeric,,iSelect 글로벌AI&로봇PR지수,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
471230,KODEX 국고채10년액티브,krx_numeric,,KAP 국고채 10년 지수(TR),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
471460,KIWOOM 국고채30년액티브,krx_numeric,,KIS-키움 국고채30년 지수(총수익지수),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
471760,TIGER AI반도체핵심공정,krx_numeric,,iSelect AI반도체핵심공정지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
471780,TIGER 코리아테크액티브,krx_numeric,,KRX 정보기술,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
471990,KODEX AI반도체핵심장비,krx_numeric,,iSelect AI 반도체핵심장비 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
472150,TIGER 배당커버드콜액티브,krx_numeric,,코스피 200 커버드콜 5% OTM,enriched,57,B,low,low,medium,medium,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
472160,TIGER 미국테크TOP10 INDXX(H),krx_numeric,,Indxx US Tech Top 10 Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
472170,TIGER 미국테크TOP10채권혼합,krx_numeric,,FnGuide 미국테크TOP10 채권혼합지수,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
472720,TRUSTON 주주가치액티브,krx_numeric,,코스피 200,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
472830,RISE 미국30년국채커버드콜(합성),krx_numeric,,Bloomberg U.S. Treasury 20+ Year (TLT) 2% OTM Covered Call Index(TR),thin,23,D,low,low,low,low,none,0,5,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
472840,IBK 200,krx_numeric,,코스피 200,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
472870,RISE 미국30년국채엔화노출(합성 H),krx_numeric,,KIS 미국채30년 엔화노출 지수(USD/JPY 헤지)(총수익지수),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
472920,HK 종합채권(AA-이상)액티브,krx_numeric,,KAP 종합채권 AA- 이상 지수(총수익),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
473290,KODEX 26-12 회사채(AA-이상)액티브,krx_numeric,,KAP 26-12 회사채 총수익 지수(AA-이상),thin,23,D,low,low,low,low,none,0,5,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
473330,SOL 미국30년국채커버드콜(합성),krx_numeric,,KEDI 미국 국채 20년+ 커버드콜 지수(NTR),thin,23,D,low,low,low,low,none,0,5,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
473440,ACE 11월만기자동연장회사채AA-이상액티브,krx_numeric,,KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
473460,KODEX 미국서학개미,krx_numeric,,iSelect 서학개미 지수(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
473490,KIWOOM 글로벌AI반도체,krx_numeric,,Solactive Global AI Semiconductor Index (Price Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
473590,ACE 미국주식베스트셀러,krx_numeric,,FnGuide 미국 주식 베스트셀러 지수(시장가격지수),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
473640,HANARO 글로벌금채굴기업,krx_numeric,,NYSE Arca Gold Miners Index (Price Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
474220,TIGER 미국테크TOP10타겟커버드콜,krx_numeric,,Bloomberg U.S. Tech Top10+10% Premium Covered Call Index,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
474390,SOL 국고채30년액티브,krx_numeric,,KAP 국고채30년 지수(TR),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
474590,WON 반도체밸류체인액티브,krx_numeric,,FnGuide 반도체 밸류체인 (Price Return) 지수,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
474800,KIWOOM 미국원유에너지기업,krx_numeric,,MSCI US IMI Energy 25/50 Index(Price Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
474920,에셋플러스 차이나일등기업포커스10액티브,krx_numeric,,"MSCI China Index(USD, Price Return)",thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
475050,ACE KPOP포커스,krx_numeric,,iSelect K-POP 포커스지수(시장가격),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
475070,KoAct 글로벌친환경전력인프라액티브,krx_numeric,,Solactive 글로벌친환경전력인프라 PR지수,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
475080,KODEX 테슬라커버드콜채권혼합액티브,krx_numeric,,KEDI 테슬라 인컴 프리미엄 밸런스드 지수(TR),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
475260,ACE 2월만기자동연장회사채AA-이상액티브,krx_numeric,,KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
475270,ACE 5월만기자동연장회사채AA-이상액티브,krx_numeric,,KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
475280,ACE 8월만기자동연장회사채AA-이상액티브,krx_numeric,,KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
475300,SOL 반도체전공정,krx_numeric,,FnGuide 반도체 전공정 지수(PR),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
475310,SOL 반도체후공정,krx_numeric,,FnGuide 반도체 후공정 지수(PR),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
475350,RISE 버크셔포트폴리오TOP10,krx_numeric,,Solactive Berkshire Portfolio Top10 Index(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
475380,RISE 글로벌리얼티인컴,krx_numeric,,Solactive Global Realty Income Index(Price Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
475630,TIGER CD1년금리액티브(합성),krx_numeric,,KIS CD 1Y 총수익지수,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
475720,RISE 200위클리커버드콜,krx_numeric,,코스피 200 위클리 커버드콜 ATM 지수,enriched,57,B,low,low,medium,medium,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
476000,UNICORN 포스트IPO액티브,krx_numeric,,iSelect 포스트 IPO 지수,enriched,57,B,low,low,medium,medium,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
476030,SOL 미국나스닥100,krx_numeric,,NASDAQ 100,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
476070,KODEX 글로벌비만치료제TOP2 Plus,krx_numeric,,iSelect 글로벌 비만치료제TOP2 Plus 지수(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
476260,HANARO 반도체핵심공정주도주,krx_numeric,,FnGuide 반도체 핵심공정 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
476310,RISE 글로벌비만산업TOP2+,krx_numeric,,KEDI 글로벌 비만 산업 Top2+ 지수(Price Return),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
476450,KIWOOM 머니마켓액티브,krx_numeric,,KIS-키움 MMF지수(총수익지수),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
476550,TIGER 미국30년국채커버드콜액티브(H),krx_numeric,,KEDI 미국채30년 위클리 커버드콜30 지수(Total Return),thin,23,D,low,low,low,low,none,0,5,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
476690,TIGER 글로벌비만치료제TOP2Plus,krx_numeric,,Indxx Global Obesity Treatment Top 2 Plus 지수 (시장가격),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
476750,ACE 미국30년국채엔화노출액티브(H),krx_numeric,,Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
476760,ACE 미국30년국채액티브,krx_numeric,,Bloomberg U.S Treasury 20+ Year Total Return Index,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
476800,KODEX 한국부동산리츠인프라,krx_numeric,,KRX 부동산리츠인프라 지수,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
476850,KoAct 배당성장액티브,krx_numeric,,코스피,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
477050,PLUS 머니마켓액티브,krx_numeric,,KAP 시가평가 MMF 지수(총수익),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
477080,RISE CD금리액티브(합성),krx_numeric,,FnGuide CD금리투자 지수(총수익),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
